duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_51s,num_compromised,root_54,num_file_creations,num_54s,num_access_files,num_outbound_cmds,is_host_51,is_guest_51,srv_count,serror_rate,srv_serror_rate,class
282,1,7,2,159,599,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0
0,1,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
0,3,14,2,46,81,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,1
0,1,5,2,321,260,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1
0,1,5,2,335,263,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,1
0,1,5,2,299,775,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.62,1,0
0,3,1,2,53,54,0,0,0,0,0,0,0,0,0,0,0,0,0,511,0,0,1
0,2,12,2,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,0,0
1,1,6,2,1881,331,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1
0,2,12,2,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,0,0,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0
0,1,5,2,332,758,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1
317,1,61,2,62825648,90476,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,1,9,2,26,93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,2,2,10389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1
0,3,14,2,46,78,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,1
796,1,5,6,62344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0.03,0.03,0
0,1,5,2,168,5962,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1
2359,3,18,2,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,2,12,2,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,0,0,0
0,1,5,2,219,311,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1
0,1,5,2,289,403,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,1
0,1,6,2,2813,369,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15,0,0
0,1,7,2,26,157,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0
282,1,7,2,162,599,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,5,2,207,773,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1
0,1,5,2,324,4485,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
0,2,3,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0
8212,1,4,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
0,1,5,2,316,9412,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1
0,1,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2,12,2,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,0,0
0,1,6,2,1447,435,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
281,1,7,2,164,601,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0
0,3,1,2,46,43,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,1
0,1,5,2,243,9392,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1
0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,1,0
0,1,44,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
0,1,5,2,289,4058,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1
0,1,2,2,4226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,5,2,301,1420,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1
0,1,5,2,303,556,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1
0,1,5,2,54540,8314,0,0,0,2,0,1,0,0,0,0,0,0,0,32,0,0,0
0,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.07,0,0
0,1,5,2,225,736,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1
4,1,9,2,32,93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2,12,2,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,0,0,0
0,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0
8156,1,4,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1,1,6,2,1316,327,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,6,2,2599,293,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,2,12,2,1480,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,1,2,2,6581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,3,14,2,46,76,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,1
0,1,5,2,192,315,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
0,3,1,2,53,51,0,0,0,0,0,0,0,0,0,0,0,0,0,279,0,0,1
0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,1,0
0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0
0,1,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
0,3,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1
0,1,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,9,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1,1,0
0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
0,1,5,2,290,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1
0,1,5,2,312,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,1
0,1,5,2,302,258,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
0,1,5,2,181,6277,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
5,1,9,2,32,93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2,12,2,1480,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,4,8,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
0,1,5,2,289,752,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1
0,1,5,2,164,8905,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1
0,1,5,2,205,5878,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1
0,1,5,2,209,1281,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,1,5,2,281,273,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1
0,1,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,1,5,2,226,695,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,1
0,1,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
0,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
283,1,7,2,158,595,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.58,0.06,0
0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
0,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
0,1,5,2,213,253,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,5,2,205,770,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
0,2,12,2,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0
0,3,1,2,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,4,2,124,174,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,5,2,215,2753,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1
0,1,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
0,2,3,2,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
0,1,5,2,313,630,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1
0,1,5,2,310,1617,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1
0,1,5,2,359,486,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1
4,1,9,2,28,93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
284,1,7,2,163,599,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,5,2,238,6882,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1
0,2,12,2,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,0,0
0,3,14,2,45,111,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,1
0,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.12,0,0
1,1,6,2,2599,293,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
2074,1,5,6,72564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
281,1,7,2,160,597,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,5,2,329,3263,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1
0,1,5,2,286,332,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1
0,3,1,2,54,51,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,1
0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,1,1,0
0,1,5,2,294,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1
0,1,5,2,273,305,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1
283,1,7,2,159,595,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,5,2,236,3984,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
0,3,14,2,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1
0,2,57,2,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0
0,1,4,2,125,174,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,5,2,336,977,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1
0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,1,0
0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,1,0
0,1,5,2,312,1851,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,1
0,1,5,2,339,1425,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1
0,1,13,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,1,5,2,242,5381,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1
0,1,5,2,178,22208,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1
0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,0
0,1,5,2,240,685,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1
3,1,4,2,24,715,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
0,1,5,2,260,4265,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0.5,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,1,6,2,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,3,1,2,54,51,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,1
0,1,4,8,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1
0,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,0,0
0,1,5,2,193,1643,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1
0,1,5,2,54540,8314,0,0,0,2,0,1,0,0,0,0,0,0,0,5,0,0,0
0,1,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,1,5,2,319,15171,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,1
0,1,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,5,2,255,1738,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1
0,1,5,2,206,1472,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1
0,1,5,2,314,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1
0,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3,1,2,55,56,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,0,1
0,1,5,2,336,795,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,1
0,1,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,1,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
0,1,5,2,206,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1
0,3,14,2,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,1
0,3,14,2,43,80,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,1
0,1,5,2,210,7549,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1
0,1,5,2,338,4482,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
1,1,13,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
0,3,63,2,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
0,1,5,2,231,677,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
0,1,5,2,202,314,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0
0,3,1,2,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,1,5,2,202,4768,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,1
5,1,9,2,26,93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,5,2,306,1738,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
1,1,9,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
282,1,7,2,158,597,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
0,3,14,2,86,42,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1
283,1,7,2,159,597,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,5,2,242,305,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,1
0,1,5,2,306,4283,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,1
4,1,9,2,26,93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,0
0,1,5,2,204,8422,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,1
0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1
0,1,5,2,294,1570,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1
0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
0,1,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
0,3,1,2,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,509,0,0,1
0,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,1,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0
0,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,0,0
0,1,2,2,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.31,0.31,0
7338,1,4,2,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,1,9,2,31,93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,5,2,250,6380,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,1
280,1,2,2,283618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,1,9,2,32,93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
0,1,5,2,332,471,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1
0,3,14,2,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,1
1,1,6,2,2599,293,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,0
0,1,5,2,321,2120,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,1
4,1,9,2,32,93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,6,2,1397,385,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0
0,1,4,8,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
0,3,1,2,105,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0
7326,1,4,2,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,5,2,231,1262,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0
0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0.14,0
0,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0.08,0
1,1,9,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,3,14,2,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,1
0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,1,1,0
0,1,2,2,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,1,9,2,28,93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0
4,1,9,2,28,93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,1,0
280,1,2,2,283618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,5,2,283,455,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
0,1,5,2,223,9004,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1
284,1,7,2,162,597,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,0
0,1,5,2,330,733,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,1
0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,0
282,1,7,2,162,599,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0
0,1,6,2,4943,329,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
7579,1,4,2,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0.1,0
0,1,5,2,215,3003,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1
0,1,5,2,228,415,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1
0,1,5,2,218,276,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1
0,2,3,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0
0,1,5,2,283,3574,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1
0,1,2,2,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
0,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17,0,0
0,1,5,2,54540,8314,0,0,0,2,0,1,0,0,0,0,0,0,0,5,0,0,0
2077,1,5,6,74024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
0,1,6,2,1626,329,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,5,2,310,1512,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1
0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.39,0.39,0
0,1,5,2,338,766,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0
0,1,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
4,1,9,2,32,93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,5,2,212,884,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1
0,1,5,2,165,18287,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
3,1,5,2,269,481,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,4,2,126,174,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
0,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7306,1,4,2,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,5,2,179,5422,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
1,1,6,2,2599,293,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,2,12,2,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0
0,1,52,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0
0,1,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
0,1,5,2,202,595,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,1
812,1,5,6,71584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0.03,0.03,0
7268,1,4,2,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3,14,2,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,1
7212,1,4,2,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3,14,2,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,1
0,1,5,2,304,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1
